CustomerID,Age,Gender,ItemPurchased,Category,PurchaseAmountUSD,Location,Size,Color,Season,ReviewRating,SubscriptionStatus,ShippingType,DiscountApplied,PromoCodeUsed,PreviousPurchases,PaymentMethod,FrequencyOfPurchases,Age_Group
1956,41,Male,Football,Home Decor,280.37,Houston,XL,Blue,Winter,3,Yes,Express,No,No,13,PayPal,Weekly,40s
1957,49,Male,T-Shirt,Sports,144.29,Los Angeles,M,Black,Winter,3,No,Express,Yes,No,2,Credit Card,Fortnightly,40s
1958,58,Male,Watch,Electronics,41.94,Los Angeles,M,Green,Winter,5,No,Standard,Yes,No,8,Debit Card,Weekly,50s
1959,53,Male,Curtains,Electronics,34.46,Chicago,L,Red,Winter,1,Yes,Standard,Yes,No,11,UPI,Weekly,50s
1960,51,Female,Bag,Home Decor,66.62,Miami,S,Black,Summer,4,Yes,Standard,No,No,0,UPI,Weekly,50s
1961,53,Male,T-Shirt,Clothing,44.97,Houston,L,Blue,Spring,5,Yes,Standard,Yes,Yes,6,PayPal,Monthly,50s
1962,19,Male,Phone,Sports,382.67,New York,L,Green,Spring,1,Yes,Standard,Yes,Yes,9,PayPal,Monthly,below 20
1963,32,Female,Shoes,Home Decor,247.93,Miami,XL,White,Spring,4,Yes,Standard,Yes,No,7,UPI,Fortnightly,30s
1964,51,Male,Football,Home Decor,178.02,Houston,L,Green,Summer,3,Yes,Standard,Yes,No,8,Credit Card,Weekly,50s
1965,53,Female,Curtains,Electronics,215,Chicago,XL,Blue,Fall,5,Yes,Express,Yes,No,7,UPI,Monthly,50s
1966,23,Female,Shoes,Sports,465.18,Houston,L,Blue,Summer,3,No,Express,No,No,4,Debit Card,Monthly,20s
1967,56,Female,Football,Clothing,456.27,Los Angeles,M,White,Spring,5,Yes,Standard,Yes,No,0,UPI,Fortnightly,50s
1968,59,Male,Football,Electronics,360.68,New York,S,Green,Spring,4,No,Standard,No,No,14,Cash,Monthly,50s
1969,29,Male,Football,Home Decor,443.49,New York,S,Black,Winter,1,Yes,Express,No,No,0,Credit Card,Monthly,20s
1970,20,Female,Shoes,Electronics,166.63,Los Angeles,S,Black,Winter,5,No,Standard,Yes,Yes,13,Credit Card,Monthly,20s
1971,62,Male,Curtains,Electronics,196.74,Miami,M,Green,Winter,1,No,Express,Yes,No,14,UPI,Monthly,60+
1972,35,Male,Watch,Accessories,310.72,Los Angeles,M,Black,Summer,3,Yes,Standard,Yes,Yes,7,Cash,Monthly,30s
1973,57,Female,Laptop,Electronics,315.58,New York,L,Green,Fall,3,Yes,Express,Yes,Yes,6,Debit Card,Monthly,50s
1974,38,Female,Shoes,Electronics,246.03,Chicago,L,Green,Fall,4,Yes,Express,Yes,No,4,UPI,Fortnightly,30s
1975,32,Male,Bag,Sports,206.32,Miami,L,Blue,Winter,4,No,Standard,Yes,Yes,9,Debit Card,Weekly,30s
1976,50,Female,Football,Electronics,493.23,Houston,L,Red,Fall,2,Yes,Standard,Yes,No,2,Cash,Monthly,50s
1977,52,Female,Curtains,Clothing,412.35,Chicago,S,Blue,Spring,2,Yes,Express,Yes,Yes,8,UPI,Weekly,50s
1978,43,Female,Watch,Home Decor,223.14,Miami,L,Black,Spring,4,No,Standard,Yes,Yes,3,UPI,Fortnightly,40s
1979,25,Male,Phone,Sports,366.37,New York,M,Red,Winter,3,No,Standard,Yes,No,13,Debit Card,Fortnightly,20s
1980,53,Male,Bag,Electronics,142.09,New York,M,Green,Winter,1,No,Express,No,Yes,5,UPI,Weekly,50s
1981,47,Male,T-Shirt,Clothing,59.08,Chicago,M,Black,Winter,4,No,Express,Yes,Yes,10,Cash,Weekly,40s
1982,40,Female,Bag,Home Decor,182.69,Miami,XL,White,Fall,1,No,Standard,Yes,Yes,3,UPI,Fortnightly,40s
1983,59,Male,Football,Sports,207.46,Houston,XL,Black,Summer,2,No,Standard,Yes,Yes,8,PayPal,Monthly,50s
1984,61,Female,Phone,Clothing,18.1,Houston,XL,Red,Winter,1,No,Express,No,No,3,Cash,Weekly,60+
1985,31,Male,Laptop,Electronics,409.25,Los Angeles,L,Red,Fall,4,No,Express,No,Yes,13,Credit Card,Weekly,30s
1986,31,Male,Watch,Accessories,186,Chicago,S,Green,Winter,3,Yes,Express,No,No,7,Debit Card,Monthly,30s
1987,19,Female,Watch,Accessories,294.4,Miami,S,White,Summer,4,Yes,Standard,Yes,No,10,Cash,Weekly,below 20
1988,54,Male,Football,Sports,46.24,Chicago,L,Green,Winter,5,No,Express,No,No,11,Credit Card,Monthly,50s
1989,22,Female,Bag,Clothing,95.75,Houston,L,White,Spring,5,No,Standard,Yes,No,11,Credit Card,Fortnightly,20s
1990,55,Male,Bag,Home Decor,445.95,Miami,XL,White,Winter,5,No,Express,Yes,Yes,2,Cash,Weekly,50s
1991,62,Male,Watch,Clothing,308.26,New York,M,Green,Spring,3,No,Standard,No,Yes,7,Credit Card,Monthly,60+
1992,58,Female,Phone,Accessories,475.64,New York,M,Black,Spring,4,No,Standard,Yes,Yes,14,Credit Card,Monthly,50s
1993,64,Female,Football,Sports,499.39,Miami,XL,Blue,Fall,5,Yes,Express,No,Yes,10,PayPal,Fortnightly,60+
1994,31,Female,Shoes,Electronics,192.21,Chicago,XL,White,Fall,4,No,Standard,No,No,2,UPI,Weekly,30s
1995,56,Male,Curtains,Clothing,156.41,Chicago,S,Red,Spring,2,No,Express,No,No,13,PayPal,Monthly,50s
1996,42,Male,Phone,Accessories,430.59,New York,XL,Green,Spring,5,Yes,Standard,Yes,Yes,10,UPI,Weekly,40s
1997,37,Male,Curtains,Home Decor,499.32,New York,M,Black,Winter,5,No,Standard,Yes,No,4,Credit Card,Monthly,30s
1998,19,Female,Shoes,Sports,318.52,Houston,M,White,Winter,3,No,Standard,Yes,No,0,UPI,Weekly,below 20
1999,56,Female,Shoes,Electronics,399.62,Miami,L,Black,Spring,4,Yes,Express,Yes,No,5,PayPal,Weekly,50s
2000,23,Female,Curtains,Clothing,393.06,Chicago,S,Green,Fall,3,No,Express,No,No,14,Debit Card,Monthly,20s
2001,34,Male,Phone,Home Decor,184.12,Houston,L,Red,Winter,3,No,Standard,Yes,No,10,Debit Card,Monthly,30s
2002,42,Male,Curtains,Electronics,291.39,Chicago,S,White,Winter,4,No,Express,No,No,1,UPI,Weekly,40s
2003,45,Female,Curtains,Accessories,418.2,New York,L,White,Winter,2,Yes,Standard,Yes,No,11,Debit Card,Weekly,40s
2004,19,Male,T-Shirt,Accessories,347.18,Miami,S,Black,Fall,4,No,Express,No,No,2,Cash,Fortnightly,below 20
2005,52,Female,Phone,Home Decor,20.37,Los Angeles,XL,Green,Spring,2,No,Express,No,No,10,Debit Card,Monthly,50s
2006,54,Male,Bag,Accessories,174.99,Miami,M,Blue,Winter,3,Yes,Standard,Yes,Yes,0,UPI,Weekly,50s
2007,22,Male,Bag,Sports,80.79,Los Angeles,XL,White,Fall,2,Yes,Standard,No,Yes,10,Credit Card,Weekly,20s
2008,18,Female,T-Shirt,Home Decor,124.16,Houston,S,Red,Fall,2,No,Standard,Yes,No,5,PayPal,Monthly,below 20
2009,57,Male,Football,Accessories,453.69,Los Angeles,S,White,Fall,2,No,Express,Yes,Yes,4,Debit Card,Weekly,50s
2010,29,Male,Watch,Clothing,28.08,Los Angeles,L,White,Fall,5,No,Standard,No,No,9,UPI,Weekly,20s
2011,53,Female,Bag,Accessories,117.7,Houston,S,Blue,Winter,5,No,Standard,Yes,No,1,PayPal,Fortnightly,50s
2012,62,Female,Curtains,Sports,161.69,Miami,XL,Blue,Spring,3,No,Express,No,Yes,14,Cash,Fortnightly,60+
2013,40,Male,Football,Electronics,312.27,Houston,S,Green,Spring,4,No,Express,Yes,Yes,10,Credit Card,Monthly,40s
2014,64,Female,Bag,Electronics,271.71,New York,S,White,Fall,2,No,Standard,No,No,7,PayPal,Monthly,60+
2015,48,Male,Phone,Accessories,116.95,New York,L,White,Spring,5,Yes,Standard,No,No,8,PayPal,Monthly,40s
2016,28,Female,Curtains,Electronics,90.48,Los Angeles,S,Black,Winter,4,Yes,Express,Yes,Yes,13,UPI,Fortnightly,20s
2017,27,Male,Watch,Accessories,126.03,Houston,L,Black,Spring,2,No,Express,Yes,No,13,Cash,Fortnightly,20s
2018,20,Male,Football,Sports,256.24,Houston,M,Red,Spring,4,Yes,Express,No,Yes,2,Debit Card,Fortnightly,20s
2019,31,Female,Bag,Electronics,142.88,Houston,L,Red,Summer,1,No,Express,Yes,No,11,Cash,Weekly,30s
2020,33,Male,Bag,Clothing,474.33,Miami,S,Black,Spring,2,No,Standard,No,No,5,Credit Card,Fortnightly,30s
2021,27,Male,Laptop,Accessories,237.29,Chicago,M,Red,Spring,4,No,Standard,Yes,Yes,5,Debit Card,Fortnightly,20s
2022,46,Female,Bag,Electronics,38.81,Chicago,S,White,Fall,2,No,Express,No,No,13,Cash,Monthly,40s
2023,27,Female,Shoes,Sports,367.34,Chicago,L,Blue,Fall,2,Yes,Standard,Yes,Yes,9,Credit Card,Fortnightly,20s
2024,29,Male,Curtains,Sports,171.13,Miami,XL,White,Summer,1,No,Standard,No,No,5,PayPal,Fortnightly,20s
2025,47,Female,Watch,Clothing,330.21,Houston,M,Black,Winter,4,No,Standard,Yes,Yes,7,PayPal,Weekly,40s
2026,58,Female,Shoes,Sports,147,Chicago,XL,Green,Summer,3,No,Express,Yes,No,11,PayPal,Fortnightly,50s
2027,18,Male,T-Shirt,Sports,289.66,Houston,XL,Green,Spring,5,No,Standard,No,Yes,4,PayPal,Monthly,below 20
2028,22,Male,Football,Electronics,388.35,Los Angeles,M,Black,Spring,2,Yes,Express,No,Yes,9,Debit Card,Weekly,20s
2029,37,Female,Bag,Accessories,464.72,Chicago,XL,White,Winter,2,No,Standard,No,Yes,9,PayPal,Fortnightly,30s
2030,25,Female,T-Shirt,Home Decor,137.95,Los Angeles,XL,Red,Winter,2,Yes,Express,No,Yes,12,Debit Card,Fortnightly,20s
2031,60,Female,Watch,Sports,174.08,Miami,XL,Red,Fall,2,Yes,Express,No,Yes,7,Debit Card,Fortnightly,60+
2032,29,Male,Curtains,Sports,237.49,New York,XL,Green,Spring,5,No,Express,No,Yes,11,Cash,Weekly,20s
2033,18,Male,Shoes,Home Decor,464.32,Miami,M,Black,Spring,3,No,Standard,Yes,No,2,PayPal,Weekly,below 20
2034,37,Male,Shoes,Sports,451.68,Miami,S,Black,Spring,1,No,Standard,Yes,Yes,6,UPI,Fortnightly,30s
2035,45,Male,Football,Electronics,54.04,Miami,XL,Blue,Spring,3,Yes,Standard,No,No,0,PayPal,Monthly,40s
2036,60,Male,Curtains,Electronics,74.65,Chicago,M,Green,Spring,5,Yes,Standard,Yes,No,3,UPI,Fortnightly,60+
2037,54,Male,Bag,Home Decor,252.8,Los Angeles,M,Black,Spring,4,No,Standard,No,Yes,4,PayPal,Weekly,50s
2038,64,Male,Laptop,Sports,62.24,Chicago,M,Blue,Spring,1,No,Express,Yes,No,6,Debit Card,Weekly,60+
2039,54,Female,Laptop,Sports,179.33,New York,M,Red,Spring,1,Yes,Standard,No,No,13,PayPal,Weekly,50s
2040,29,Female,Football,Accessories,82.71,Miami,L,Green,Fall,4,No,Standard,No,Yes,5,PayPal,Monthly,20s
2041,54,Male,Curtains,Sports,321.66,Houston,S,Green,Summer,2,Yes,Standard,Yes,Yes,12,PayPal,Fortnightly,50s
2042,61,Male,Football,Electronics,475.25,New York,S,Black,Spring,5,Yes,Standard,No,Yes,5,PayPal,Fortnightly,60+
2043,45,Male,Curtains,Clothing,498.4,Los Angeles,XL,Black,Fall,4,Yes,Express,Yes,Yes,12,Cash,Weekly,40s
2044,64,Female,Watch,Clothing,193.87,New York,M,White,Spring,3,Yes,Express,Yes,No,14,Cash,Fortnightly,60+
2045,32,Male,Watch,Clothing,303.52,Chicago,L,Red,Winter,3,No,Express,Yes,Yes,1,Debit Card,Monthly,30s
2046,23,Female,T-Shirt,Clothing,429.57,Houston,M,Red,Spring,4,No,Express,Yes,Yes,10,Debit Card,Monthly,20s
2047,61,Female,Bag,Sports,67.56,Chicago,XL,Blue,Summer,5,Yes,Standard,Yes,Yes,1,UPI,Fortnightly,60+
2048,37,Female,Football,Sports,347.89,Miami,S,Blue,Fall,1,No,Express,Yes,No,1,Debit Card,Fortnightly,30s
2049,31,Female,Bag,Accessories,210.33,Miami,XL,White,Winter,1,Yes,Standard,Yes,No,9,Cash,Fortnightly,30s
2050,19,Female,Curtains,Sports,111.01,New York,XL,Red,Winter,2,No,Express,Yes,Yes,12,Debit Card,Fortnightly,below 20
2051,26,Male,Laptop,Clothing,207.35,Miami,XL,Blue,Spring,5,Yes,Express,Yes,Yes,11,UPI,Fortnightly,20s
2052,54,Male,Bag,Home Decor,47.22,Miami,XL,Red,Summer,3,No,Standard,Yes,Yes,7,UPI,Fortnightly,50s
2053,37,Female,Curtains,Home Decor,350.75,Los Angeles,XL,Red,Summer,3,No,Standard,No,No,6,Cash,Weekly,30s
2054,43,Male,Watch,Electronics,133.84,Los Angeles,XL,Blue,Spring,2,Yes,Express,Yes,No,0,Debit Card,Weekly,40s
2055,46,Female,Curtains,Electronics,162.59,Chicago,XL,Black,Spring,3,No,Standard,Yes,No,8,UPI,Weekly,40s
2056,18,Female,Football,Sports,69.33,Chicago,S,Black,Fall,2,Yes,Standard,No,No,10,Debit Card,Monthly,below 20
2057,52,Male,T-Shirt,Home Decor,433.68,Los Angeles,S,Blue,Fall,2,No,Standard,No,Yes,10,Debit Card,Monthly,50s
2058,23,Male,T-Shirt,Clothing,251.79,New York,M,White,Spring,4,Yes,Express,No,No,7,Cash,Monthly,20s
2059,54,Male,T-Shirt,Clothing,290.35,Los Angeles,M,Green,Spring,1,No,Express,No,Yes,12,Cash,Monthly,50s
2060,22,Male,T-Shirt,Clothing,289.02,Chicago,L,Red,Winter,5,No,Express,Yes,Yes,8,Debit Card,Weekly,20s
2061,50,Male,Watch,Sports,211.14,Houston,L,Green,Summer,5,Yes,Express,Yes,Yes,3,PayPal,Fortnightly,50s
2062,31,Female,Phone,Sports,104.34,Miami,S,Blue,Fall,1,Yes,Standard,Yes,Yes,4,PayPal,Fortnightly,30s
2063,29,Male,Bag,Accessories,375.12,Houston,S,Red,Spring,5,No,Standard,No,No,10,Credit Card,Fortnightly,20s
2064,59,Male,Football,Clothing,72.26,Houston,L,Green,Spring,3,No,Standard,No,Yes,4,Credit Card,Monthly,50s
2065,37,Male,Shoes,Clothing,60.9,Miami,S,Black,Fall,3,Yes,Standard,Yes,No,10,Credit Card,Weekly,30s
2066,41,Female,Football,Sports,357.97,Los Angeles,L,White,Winter,5,Yes,Express,No,No,8,Cash,Fortnightly,40s
2067,60,Male,Phone,Sports,112.33,New York,M,Green,Winter,4,Yes,Standard,Yes,No,14,Debit Card,Monthly,60+
2068,51,Female,T-Shirt,Accessories,160.32,Houston,S,White,Spring,5,Yes,Express,No,Yes,7,UPI,Monthly,50s
2069,42,Male,Phone,Accessories,242.86,New York,S,Black,Summer,2,No,Express,No,Yes,12,Debit Card,Monthly,40s
2070,46,Male,Laptop,Electronics,230.18,Chicago,L,Green,Summer,2,No,Express,Yes,Yes,9,Debit Card,Fortnightly,40s
2071,56,Female,Laptop,Home Decor,357.2,Houston,XL,Blue,Spring,1,No,Standard,Yes,Yes,5,Credit Card,Weekly,50s
2072,48,Male,Bag,Clothing,315.48,Chicago,XL,Red,Fall,3,No,Standard,Yes,Yes,14,Debit Card,Fortnightly,40s
2073,64,Male,Watch,Clothing,325.75,Los Angeles,M,Black,Summer,4,No,Express,No,No,10,Credit Card,Weekly,60+
2074,60,Female,Football,Accessories,359.89,Houston,S,White,Fall,5,No,Express,No,Yes,9,Debit Card,Weekly,60+
2075,40,Male,Football,Accessories,153.38,Chicago,S,White,Fall,2,Yes,Standard,Yes,No,10,UPI,Fortnightly,40s
2076,61,Female,Shoes,Electronics,167.94,Chicago,L,Black,Fall,3,No,Express,Yes,No,14,PayPal,Fortnightly,60+
2077,55,Female,Watch,Home Decor,224.62,Los Angeles,XL,Blue,Winter,3,Yes,Standard,Yes,No,9,PayPal,Monthly,50s
2078,37,Female,Shoes,Electronics,160.66,New York,XL,Blue,Summer,4,Yes,Express,No,No,0,Cash,Monthly,30s
2079,40,Female,Laptop,Home Decor,492.62,New York,M,White,Winter,4,Yes,Express,No,Yes,14,UPI,Fortnightly,40s
2080,62,Female,T-Shirt,Clothing,408.89,Houston,XL,Black,Summer,4,Yes,Standard,Yes,Yes,6,Debit Card,Fortnightly,60+
2081,33,Male,Phone,Electronics,90.68,Los Angeles,XL,Black,Spring,4,No,Standard,Yes,Yes,8,UPI,Weekly,30s
2082,59,Male,Shoes,Accessories,12.74,Houston,XL,Red,Fall,2,Yes,Express,Yes,No,11,Debit Card,Weekly,50s
2083,25,Male,Curtains,Electronics,30.96,New York,L,White,Summer,4,Yes,Express,No,No,3,UPI,Monthly,20s
2084,38,Female,Shoes,Electronics,129.59,Los Angeles,XL,Blue,Summer,3,No,Standard,No,No,3,UPI,Weekly,30s
2085,18,Female,T-Shirt,Clothing,66,Miami,M,Green,Spring,3,Yes,Express,Yes,No,4,PayPal,Fortnightly,below 20
2086,25,Female,T-Shirt,Accessories,271.34,Los Angeles,XL,Blue,Winter,5,Yes,Express,No,No,14,UPI,Weekly,20s
2087,46,Female,Football,Accessories,430.42,Los Angeles,M,Blue,Summer,3,No,Express,Yes,No,7,Cash,Weekly,40s
2088,49,Male,Phone,Sports,371.01,Miami,L,Green,Summer,3,Yes,Express,Yes,Yes,10,Debit Card,Weekly,40s
2089,55,Male,T-Shirt,Sports,115.65,Chicago,L,White,Winter,2,No,Express,Yes,No,4,Credit Card,Fortnightly,50s
2090,22,Female,Watch,Sports,205.66,Chicago,M,Red,Winter,3,No,Express,No,Yes,3,UPI,Monthly,20s
2091,64,Female,Shoes,Clothing,258.87,Chicago,L,Blue,Summer,1,No,Standard,Yes,Yes,7,Credit Card,Weekly,60+
2092,39,Male,Shoes,Electronics,407,New York,S,Blue,Winter,3,No,Express,Yes,Yes,10,PayPal,Fortnightly,30s
2093,64,Female,Laptop,Accessories,421.17,Los Angeles,S,White,Spring,5,No,Standard,No,No,4,Credit Card,Weekly,60+
2094,51,Female,T-Shirt,Accessories,455.76,Miami,S,White,Spring,5,Yes,Express,Yes,Yes,7,Cash,Weekly,50s
2095,18,Female,Curtains,Electronics,259.53,New York,S,Black,Fall,4,No,Express,Yes,Yes,0,Cash,Fortnightly,below 20
2096,43,Male,Football,Accessories,350.19,Miami,S,White,Summer,2,No,Standard,Yes,No,2,PayPal,Weekly,40s
2097,60,Male,Phone,Electronics,64.78,New York,L,White,Spring,5,No,Standard,Yes,Yes,6,Cash,Fortnightly,60+
2098,27,Female,Curtains,Clothing,286.99,New York,M,Blue,Spring,1,No,Standard,No,Yes,11,Debit Card,Monthly,20s
2099,47,Male,Football,Clothing,131.86,New York,L,Red,Spring,1,No,Standard,No,No,0,Cash,Weekly,40s
2100,35,Female,Shoes,Clothing,221.54,Miami,XL,Blue,Fall,4,Yes,Standard,Yes,No,10,UPI,Fortnightly,30s
2101,34,Female,Curtains,Electronics,320.68,Houston,S,White,Winter,2,Yes,Express,No,No,4,Cash,Weekly,30s
2102,43,Male,Football,Electronics,135.92,New York,S,Black,Fall,2,No,Standard,No,Yes,5,Debit Card,Weekly,40s
2103,25,Female,Shoes,Home Decor,35.57,Chicago,L,Red,Fall,3,Yes,Standard,No,Yes,13,PayPal,Weekly,20s
2104,64,Female,Shoes,Accessories,15.01,Los Angeles,XL,Black,Fall,1,No,Standard,No,No,11,Cash,Fortnightly,60+
2105,57,Male,Shoes,Accessories,20.86,Houston,L,Green,Fall,1,No,Express,No,Yes,12,Debit Card,Fortnightly,50s
2106,29,Female,Shoes,Home Decor,14.09,Houston,M,Black,Summer,1,No,Express,No,No,0,UPI,Fortnightly,20s
2107,44,Female,Watch,Home Decor,64.07,Miami,S,Black,Summer,1,Yes,Express,No,No,6,Credit Card,Monthly,40s
2108,25,Female,Shoes,Clothing,127.35,Houston,L,White,Spring,5,No,Standard,No,No,8,Credit Card,Weekly,20s
2109,42,Male,Laptop,Home Decor,118.4,Miami,M,White,Fall,2,No,Express,Yes,Yes,8,PayPal,Fortnightly,40s
2110,63,Female,Curtains,Electronics,493.53,Miami,S,White,Fall,3,Yes,Express,Yes,Yes,2,PayPal,Weekly,60+
2111,21,Male,Football,Sports,159.94,Chicago,S,White,Spring,5,No,Express,Yes,Yes,3,Credit Card,Weekly,20s
2112,50,Female,Laptop,Electronics,72.44,New York,S,White,Winter,2,Yes,Express,Yes,No,14,Credit Card,Weekly,50s
2113,18,Female,Watch,Home Decor,277.33,Houston,XL,Black,Summer,4,Yes,Standard,Yes,No,13,PayPal,Fortnightly,below 20
2114,36,Female,Bag,Accessories,430.4,New York,L,Green,Fall,1,No,Standard,Yes,Yes,0,Credit Card,Monthly,30s
2115,48,Female,Bag,Electronics,342.25,New York,S,White,Winter,3,Yes,Standard,Yes,Yes,12,Cash,Monthly,40s
2116,33,Male,Laptop,Accessories,155.08,New York,S,Green,Winter,2,No,Standard,Yes,Yes,3,Debit Card,Monthly,30s
2117,31,Male,T-Shirt,Electronics,285.19,Miami,M,Green,Fall,4,Yes,Standard,No,No,13,PayPal,Monthly,30s
2118,22,Female,T-Shirt,Accessories,360.28,New York,L,Blue,Fall,1,Yes,Standard,Yes,No,4,Debit Card,Fortnightly,20s
2119,58,Female,T-Shirt,Electronics,366.77,Houston,M,Blue,Winter,4,Yes,Standard,Yes,Yes,6,UPI,Monthly,50s
2120,43,Female,Phone,Accessories,336.6,Miami,L,Red,Summer,4,No,Standard,No,Yes,4,UPI,Monthly,40s
2121,45,Female,T-Shirt,Sports,436.7,Houston,S,Blue,Summer,5,Yes,Express,No,Yes,7,Cash,Fortnightly,40s
2122,19,Female,Football,Clothing,436.35,Miami,XL,White,Fall,4,No,Express,Yes,Yes,6,UPI,Fortnightly,below 20
2123,23,Female,Laptop,Electronics,293.68,Los Angeles,M,Green,Fall,5,No,Standard,Yes,No,0,PayPal,Weekly,20s
2124,26,Female,Football,Sports,220.63,Los Angeles,XL,Red,Spring,5,No,Standard,Yes,Yes,11,Cash,Weekly,20s
2125,50,Female,Curtains,Clothing,324.37,Los Angeles,XL,Blue,Spring,4,Yes,Express,No,Yes,1,Cash,Monthly,50s
2126,58,Male,T-Shirt,Electronics,410.92,Los Angeles,XL,Black,Summer,2,Yes,Express,Yes,No,6,PayPal,Weekly,50s
2127,42,Male,Watch,Sports,12.77,Miami,L,Red,Spring,4,No,Express,No,No,2,Credit Card,Fortnightly,40s
2128,30,Male,Phone,Sports,496.08,New York,L,White,Winter,4,No,Standard,Yes,Yes,1,Debit Card,Weekly,30s
2129,26,Female,Curtains,Sports,99.62,Chicago,XL,Green,Winter,2,No,Express,No,No,10,PayPal,Weekly,20s
2130,30,Female,Watch,Home Decor,240.42,Chicago,S,White,Winter,1,No,Standard,No,Yes,11,Credit Card,Fortnightly,30s
2131,48,Female,Phone,Accessories,437.29,Los Angeles,S,White,Winter,3,No,Express,No,Yes,13,Credit Card,Monthly,40s
2132,58,Male,Bag,Clothing,120.27,New York,XL,Black,Fall,1,No,Express,Yes,Yes,8,UPI,Weekly,50s
2133,28,Female,Curtains,Accessories,243.63,Houston,M,Black,Winter,4,Yes,Standard,Yes,No,11,Cash,Weekly,20s
2134,21,Male,Bag,Accessories,74.97,New York,M,Green,Summer,1,No,Express,No,Yes,9,Cash,Monthly,20s
2135,51,Female,Laptop,Accessories,203.59,Houston,L,Blue,Spring,3,No,Standard,No,Yes,12,UPI,Weekly,50s
2136,55,Male,Football,Sports,96.8,Chicago,M,White,Summer,1,No,Express,No,No,7,UPI,Monthly,50s
2137,63,Male,Shoes,Accessories,188.18,New York,S,Blue,Fall,3,No,Standard,Yes,No,7,Cash,Fortnightly,60+
2138,21,Male,Football,Home Decor,193,New York,XL,Green,Spring,1,Yes,Standard,No,No,2,PayPal,Fortnightly,20s
2139,55,Female,T-Shirt,Electronics,496.65,Chicago,M,White,Spring,5,Yes,Standard,Yes,Yes,10,PayPal,Monthly,50s
2140,36,Male,Bag,Sports,497.46,New York,XL,Blue,Spring,4,No,Express,Yes,Yes,9,PayPal,Fortnightly,30s
2141,23,Female,Watch,Clothing,66.25,Houston,M,White,Winter,3,No,Standard,No,Yes,8,PayPal,Fortnightly,20s
2142,51,Female,Shoes,Electronics,365.72,New York,L,Black,Fall,4,No,Express,No,Yes,7,UPI,Fortnightly,50s
2143,35,Female,Phone,Electronics,35.36,Houston,S,Black,Summer,5,Yes,Express,Yes,Yes,11,Debit Card,Fortnightly,30s
2144,30,Female,Bag,Electronics,24.79,Los Angeles,L,Red,Winter,1,Yes,Standard,Yes,No,1,Debit Card,Fortnightly,30s
2145,58,Female,Laptop,Accessories,61.61,New York,XL,Green,Spring,4,Yes,Standard,Yes,No,6,Cash,Fortnightly,50s
2146,40,Male,Laptop,Accessories,483.09,Houston,S,Blue,Summer,1,No,Express,No,Yes,7,Debit Card,Weekly,40s
2147,36,Female,Bag,Sports,471.02,Chicago,S,White,Summer,1,Yes,Express,Yes,Yes,11,PayPal,Weekly,30s
2148,62,Female,Bag,Accessories,105.02,Los Angeles,L,Red,Summer,4,No,Standard,Yes,Yes,6,UPI,Weekly,60+
2149,28,Female,Bag,Accessories,89.22,New York,M,Green,Fall,3,No,Express,No,Yes,8,PayPal,Fortnightly,20s
2150,18,Female,Phone,Accessories,127.86,Houston,L,Green,Winter,3,No,Standard,Yes,Yes,12,Credit Card,Weekly,below 20
2151,41,Female,T-Shirt,Sports,262.62,New York,XL,Green,Fall,4,No,Standard,No,Yes,6,UPI,Monthly,40s
2152,24,Male,Phone,Sports,289.16,Houston,M,Blue,Spring,3,No,Standard,No,Yes,11,Credit Card,Monthly,20s
2153,42,Male,Curtains,Home Decor,118.58,New York,L,Black,Spring,2,Yes,Express,No,Yes,6,Credit Card,Monthly,40s
2154,38,Female,Watch,Home Decor,380.75,Los Angeles,L,Red,Summer,1,Yes,Express,No,No,0,Cash,Weekly,30s
2155,32,Male,Bag,Home Decor,161.68,Los Angeles,M,Blue,Summer,4,Yes,Express,No,No,1,Credit Card,Fortnightly,30s
2156,18,Male,Watch,Home Decor,461.84,New York,M,White,Summer,5,No,Express,No,Yes,13,Debit Card,Monthly,below 20
2157,29,Female,T-Shirt,Electronics,331.79,New York,M,Blue,Fall,4,Yes,Standard,No,Yes,4,Debit Card,Weekly,20s
2158,24,Male,Shoes,Electronics,223.81,Miami,L,White,Winter,4,No,Express,No,Yes,12,Credit Card,Weekly,20s
2159,32,Female,Phone,Home Decor,397.06,New York,M,White,Fall,1,No,Standard,No,No,12,Cash,Fortnightly,30s
2160,38,Male,T-Shirt,Home Decor,410.78,New York,M,Green,Spring,5,No,Standard,Yes,No,10,Credit Card,Fortnightly,30s
2161,36,Male,Watch,Clothing,152.34,Los Angeles,M,Blue,Summer,1,Yes,Express,No,Yes,13,UPI,Weekly,30s
2162,46,Male,Shoes,Electronics,176.46,New York,S,Black,Summer,3,Yes,Express,Yes,Yes,0,UPI,Fortnightly,40s
2163,42,Female,Phone,Clothing,468.62,Chicago,XL,White,Fall,4,Yes,Express,Yes,Yes,11,UPI,Fortnightly,40s
2164,50,Male,Laptop,Clothing,90.72,New York,M,Green,Spring,1,Yes,Standard,No,Yes,9,UPI,Fortnightly,50s
2165,49,Male,Phone,Accessories,30.65,Miami,XL,Black,Winter,2,No,Express,No,Yes,14,Credit Card,Fortnightly,40s
2166,52,Female,Football,Sports,232.49,Houston,M,Blue,Summer,4,No,Standard,No,No,6,PayPal,Fortnightly,50s
